103021294	FC_ExN_3
20	FC_ExN_3
21	FC_ExN_3
10347	FC_ExN_3
4363	FC_ExN_3
89845	FC_ExN_3
85320	FC_ExN_3
368	FC_ExN_3
57406	FC_ExN_3
58527	FC_ExN_3
32	FC_ExN_3
116983	FC_ExN_3
65057	FC_ExN_3
130013	FC_ExN_3
11332	FC_ExN_3
84519	FC_ExN_3
142827	FC_ExN_3
51412	FC_ExN_3
11093	FC_ExN_3
11173	FC_ExN_3
11095	FC_ExN_3
107	FC_ExN_3
55811	FC_ExN_3
109	FC_ExN_3
117	FC_ExN_3
119	FC_ExN_3
10149	FC_ExN_3
23284	FC_ExN_3
646023	FC_ExN_3
113622	FC_ExN_3
146	FC_ExN_3
150	FC_ExN_3
60312	FC_ExN_3
84740	FC_ExN_3
2334	FC_ExN_3
3899	FC_ExN_3
116988	FC_ExN_3
79841	FC_ExN_3
27245	FC_ExN_3
113146	FC_ExN_3
10000	FC_ExN_3
219	FC_ExN_3
7915	FC_ExN_3
285016	FC_ExN_3
259	FC_ExN_3
139285	FC_ExN_3
268	FC_ExN_3
57463	FC_ExN_3
81693	FC_ExN_3
154796	FC_ExN_3
280	FC_ExN_3
253935	FC_ExN_3
286	FC_ExN_3
287	FC_ExN_3
348094	FC_ExN_3
63926	FC_ExN_3
56172	FC_ExN_3
124930	FC_ExN_3
284615	FC_ExN_3
375248	FC_ExN_3
400986	FC_ExN_3
56899	FC_ExN_3
55129	FC_ExN_3
57719	FC_ExN_3
314	FC_ExN_3
55435	FC_ExN_3
130340	FC_ExN_3
8120	FC_ExN_3
1176	FC_ExN_3
100287722	FC_ExN_3
10307	FC_ExN_3
10297	FC_ExN_3
164284	FC_ExN_3
149773	FC_ExN_3
333	FC_ExN_3
403314	FC_ExN_3
351	FC_ExN_3
57221	FC_ExN_3
57584	FC_ExN_3
115703	FC_ExN_3
9639	FC_ExN_3
50650	FC_ExN_3
200894	FC_ExN_3
100996709	FC_ExN_3
100506084	FC_ExN_3
51326	FC_ExN_3
101928646	FC_ExN_3
10777	FC_ExN_3
407	FC_ExN_3
408	FC_ExN_3
416	FC_ExN_3
9048	FC_ExN_3
8853	FC_ExN_3
140459	FC_ExN_3
434	FC_ExN_3
440	FC_ExN_3
80816	FC_ExN_3
83858	FC_ExN_3
100874205	FC_ExN_3
286410	FC_ExN_3
57130	FC_ExN_3
23400	FC_ExN_3
344905	FC_ExN_3
480	FC_ExN_3
23545	FC_ExN_3
100130705	FC_ExN_3
540	FC_ExN_3
222255	FC_ExN_3
56970	FC_ExN_3
26053	FC_ExN_3
8708	FC_ExN_3
2583	FC_ExN_3
338707	FC_ExN_3
9334	FC_ExN_3
100379661	FC_ExN_3
571	FC_ExN_3
60468	FC_ExN_3
440465	FC_ExN_3
80115	FC_ExN_3
578	FC_ExN_3
55024	FC_ExN_3
8314	FC_ExN_3
10409	FC_ExN_3
55973	FC_ExN_3
53335	FC_ExN_3
596	FC_ExN_3
10018	FC_ExN_3
440603	FC_ExN_3
605	FC_ExN_3
63035	FC_ExN_3
613	FC_ExN_3
57596	FC_ExN_3
80823	FC_ExN_3
27319	FC_ExN_3
92558	FC_ExN_3
414899	FC_ExN_3
388552	FC_ExN_3
644	FC_ExN_3
9024	FC_ExN_3
26580	FC_ExN_3
8927	FC_ExN_3
84280	FC_ExN_3
284697	FC_ExN_3
28969	FC_ExN_3
79703	FC_ExN_3
84419	FC_ExN_3
146378	FC_ExN_3
342918	FC_ExN_3
200159	FC_ExN_3
79762	FC_ExN_3
81563	FC_ExN_3
400793	FC_ExN_3
284739	FC_ExN_3
84645	FC_ExN_3
100130301	FC_ExN_3
774	FC_ExN_3
100652846	FC_ExN_3
777	FC_ExN_3
8912	FC_ExN_3
781	FC_ExN_3
785	FC_ExN_3
816	FC_ExN_3
814	FC_ExN_3
79012	FC_ExN_3
57662	FC_ExN_3
10486	FC_ExN_3
440854	FC_ExN_3
59082	FC_ExN_3
146206	FC_ExN_3
90668	FC_ExN_3
101929110	FC_ExN_3
57513	FC_ExN_3
9139	FC_ExN_3
868	FC_ExN_3
100506428	FC_ExN_3
875	FC_ExN_3
256309	FC_ExN_3
645811	FC_ExN_3
56936	FC_ExN_3
728586	FC_ExN_3
120935	FC_ExN_3
64925	FC_ExN_3
168455	FC_ExN_3
60494	FC_ExN_3
440193	FC_ExN_3
55297	FC_ExN_3
10850	FC_ExN_3
151195	FC_ExN_3
401145	FC_ExN_3
9398	FC_ExN_3
101927682	FC_ExN_3
1009	FC_ExN_3
1010	FC_ExN_3
1002	FC_ExN_3
222256	FC_ExN_3
65061	FC_ExN_3
8851	FC_ExN_3
6792	FC_ExN_3
91368	FC_ExN_3
1038	FC_ExN_3
284040	FC_ExN_3
10659	FC_ExN_3
414196	FC_ExN_3
11189	FC_ExN_3
60680	FC_ExN_3
1952	FC_ExN_3
1951	FC_ExN_3
51286	FC_ExN_3
387103	FC_ExN_3
57562	FC_ExN_3
645455	FC_ExN_3
9859	FC_ExN_3
283638	FC_ExN_3
79959	FC_ExN_3
387119	FC_ExN_3
204219	FC_ExN_3
286207	FC_ExN_3
161502	FC_ExN_3
54927	FC_ExN_3
84303	FC_ExN_3
1107	FC_ExN_3
10752	FC_ExN_3
101927193	FC_ExN_3
1124	FC_ExN_3
8646	FC_ExN_3
1140	FC_ExN_3
1141	FC_ExN_3
9486	FC_ExN_3
1147	FC_ExN_3
23152	FC_ExN_3
8483	FC_ExN_3
4435	FC_ExN_3
1181	FC_ExN_3
9071	FC_ExN_3
497190	FC_ExN_3
79827	FC_ExN_3
2055	FC_ExN_3
10978	FC_ExN_3
27098	FC_ExN_3
157807	FC_ExN_3
22866	FC_ExN_3
9337	FC_ExN_3
1268	FC_ExN_3
6900	FC_ExN_3
100873976	FC_ExN_3
10466	FC_ExN_3
7373	FC_ExN_3
1298	FC_ExN_3
1299	FC_ExN_3
8292	FC_ExN_3
7464	FC_ExN_3
10391	FC_ExN_3
1363	FC_ExN_3
283692	FC_ExN_3
10815	FC_ExN_3
1375	FC_ExN_3
80772	FC_ExN_3
104909134	FC_ExN_3
1394	FC_ExN_3
401262	FC_ExN_3
1400	FC_ExN_3
1427	FC_ExN_3
80169	FC_ExN_3
9150	FC_ExN_3
10217	FC_ExN_3
9811	FC_ExN_3
1496	FC_ExN_3
1506	FC_ExN_3
83992	FC_ExN_3
55917	FC_ExN_3
348180	FC_ExN_3
23316	FC_ExN_3
50624	FC_ExN_3
1525	FC_ExN_3
10563	FC_ExN_3
51700	FC_ExN_3
107987479	FC_ExN_3
107987478	FC_ExN_3
1565	FC_ExN_3
613126	FC_ExN_3
1600	FC_ExN_3
101926890	FC_ExN_3
51339	FC_ExN_3
747	FC_ExN_3
1627	FC_ExN_3
79007	FC_ExN_3
1630	FC_ExN_3
8642	FC_ExN_3
85443	FC_ExN_3
64858	FC_ExN_3
84649	FC_ExN_3
347516	FC_ExN_3
8214	FC_ExN_3
8526	FC_ExN_3
1609	FC_ExN_3
1718	FC_ExN_3
1717	FC_ExN_3
57647	FC_ExN_3
22982	FC_ExN_3
148252	FC_ExN_3
85455	FC_ExN_3
57540	FC_ExN_3
1740	FC_ExN_3
9228	FC_ExN_3
100507435	FC_ExN_3
65989	FC_ExN_3
196385	FC_ExN_3
8632	FC_ExN_3
25822	FC_ExN_3
85406	FC_ExN_3
10126	FC_ExN_3
1775	FC_ExN_3
92737	FC_ExN_3
55816	FC_ExN_3
22845	FC_ExN_3
9980	FC_ExN_3
1805	FC_ExN_3
23333	FC_ExN_3
1806	FC_ExN_3
100873932	FC_ExN_3
1808	FC_ExN_3
56896	FC_ExN_3
374946	FC_ExN_3
51233	FC_ExN_3
1826	FC_ExN_3
100874326	FC_ExN_3
1837	FC_ExN_3
1838	FC_ExN_3
1840	FC_ExN_3
56940	FC_ExN_3
1780	FC_ExN_3
1781	FC_ExN_3
10682	FC_ExN_3
1896	FC_ExN_3
10085	FC_ExN_3
1917	FC_ExN_3
110599564	FC_ExN_3
100130771	FC_ExN_3
22979	FC_ExN_3
8637	FC_ExN_3
55520	FC_ExN_3
22936	FC_ExN_3
79071	FC_ExN_3
2009	FC_ExN_3
2016	FC_ExN_3
387712	FC_ExN_3
55068	FC_ExN_3
2036	FC_ExN_3
23136	FC_ExN_3
2042	FC_ExN_3
2044	FC_ExN_3
285220	FC_ExN_3
2045	FC_ExN_3
2047	FC_ExN_3
2059	FC_ExN_3
64787	FC_ExN_3
23085	FC_ExN_3
26059	FC_ExN_3
711	FC_ExN_3
390937	FC_ExN_3
157697	FC_ExN_3
90625	FC_ExN_3
100288413	FC_ExN_3
83715	FC_ExN_3
2101	FC_ExN_3
57488	FC_ExN_3
254013	FC_ExN_3
55770	FC_ExN_3
60412	FC_ExN_3
2166	FC_ExN_3
91442	FC_ExN_3
8772	FC_ExN_3
83641	FC_ExN_3
90362	FC_ExN_3
150864	FC_ExN_3
220108	FC_ExN_3
84668	FC_ExN_3
9715	FC_ExN_3
10144	FC_ExN_3
285512	FC_ExN_3
56975	FC_ExN_3
152877	FC_ExN_3
196472	FC_ExN_3
161142	FC_ExN_3
23625	FC_ExN_3
2194	FC_ExN_3
79072	FC_ExN_3
2196	FC_ExN_3
120114	FC_ExN_3
79633	FC_ExN_3
84467	FC_ExN_3
144699	FC_ExN_3
146330	FC_ExN_3
54620	FC_ExN_3
25827	FC_ExN_3
130888	FC_ExN_3
93611	FC_ExN_3
2222	FC_ExN_3
121512	FC_ExN_3
2257	FC_ExN_3
2258	FC_ExN_3
27006	FC_ExN_3
2254	FC_ExN_3
85462	FC_ExN_3
2273	FC_ExN_3
23768	FC_ExN_3
114793	FC_ExN_3
54874	FC_ExN_3
2290	FC_ExN_3
100132074	FC_ExN_3
257019	FC_ExN_3
55691	FC_ExN_3
23150	FC_ExN_3
145438	FC_ExN_3
79187	FC_ExN_3
83856	FC_ExN_3
10841	FC_ExN_3
348751	FC_ExN_3
2528	FC_ExN_3
2530	FC_ExN_3
9513	FC_ExN_3
100506368	FC_ExN_3
9846	FC_ExN_3
2559	FC_ExN_3
2570	FC_ExN_3
100287082	FC_ExN_3
55568	FC_ExN_3
63917	FC_ExN_3
64762	FC_ExN_3
10634	FC_ExN_3
9247	FC_ExN_3
2650	FC_ExN_3
2661	FC_ExN_3
79153	FC_ExN_3
50628	FC_ExN_3
54438	FC_ExN_3
2675	FC_ExN_3
100507003	FC_ExN_3
51738	FC_ExN_3
100126793	FC_ExN_3
57165	FC_ExN_3
2742	FC_ExN_3
132158	FC_ExN_3
2762	FC_ExN_3
2767	FC_ExN_3
2770	FC_ExN_3
2796	FC_ExN_3
2798	FC_ExN_3
440295	FC_ExN_3
401647	FC_ExN_3
51206	FC_ExN_3
57678	FC_ExN_3
221914	FC_ExN_3
10243	FC_ExN_3
2823	FC_ExN_3
2835	FC_ExN_3
387509	FC_ExN_3
57512	FC_ExN_3
54329	FC_ExN_3
55890	FC_ExN_3
114787	FC_ExN_3
2877	FC_ExN_3
64388	FC_ExN_3
79977	FC_ExN_3
2894	FC_ExN_3
100507470	FC_ExN_3
2897	FC_ExN_3
2901	FC_ExN_3
116444	FC_ExN_3
1687	FC_ExN_3
23199	FC_ExN_3
79712	FC_ExN_3
2979	FC_ExN_3
2977	FC_ExN_3
2998	FC_ExN_3
404037	FC_ExN_3
283254	FC_ExN_3
610	FC_ExN_3
57657	FC_ExN_3
10021	FC_ExN_3
399671	FC_ExN_3
23593	FC_ExN_3
79654	FC_ExN_3
283450	FC_ExN_3
100127950	FC_ExN_3
92797	FC_ExN_3
85441	FC_ExN_3
8925	FC_ExN_3
8916	FC_ExN_3
84667	FC_ExN_3
3083	FC_ExN_3
283987	FC_ExN_3
147746	FC_ExN_3
3097	FC_ExN_3
59269	FC_ExN_3
3101	FC_ExN_3
3156	FC_ExN_3
3157	FC_ExN_3
144983	FC_ExN_3
51361	FC_ExN_3
101929664	FC_ExN_3
9957	FC_ExN_3
9394	FC_ExN_3
266722	FC_ExN_3
345275	FC_ExN_3
124535	FC_ExN_3
285242	FC_ExN_3
3373	FC_ExN_3
8372	FC_ExN_3
123688	FC_ExN_3
130026	FC_ExN_3
9543	FC_ExN_3
10644	FC_ExN_3
646600	FC_ExN_3
347252	FC_ExN_3
402665	FC_ExN_3
283284	FC_ExN_3
3321	FC_ExN_3
8517	FC_ExN_3
3624	FC_ExN_3
56623	FC_ExN_3
22876	FC_ExN_3
27124	FC_ExN_3
54973	FC_ExN_3
79711	FC_ExN_3
100873949	FC_ExN_3
23288	FC_ExN_3
80726	FC_ExN_3
3665	FC_ExN_3
3667	FC_ExN_3
57611	FC_ExN_3
100996539	FC_ExN_3
223075	FC_ExN_3
150771	FC_ExN_3
9767	FC_ExN_3
152789	FC_ExN_3
221037	FC_ExN_3
56704	FC_ExN_3
84502	FC_ExN_3
3728	FC_ExN_3
9920	FC_ExN_3
104266957	FC_ExN_3
3746	FC_ExN_3
9992	FC_ExN_3
3757	FC_ExN_3
3767	FC_ExN_3
56660	FC_ExN_3
3776	FC_ExN_3
3785	FC_ExN_3
169522	FC_ExN_3
65987	FC_ExN_3
283219	FC_ExN_3
23030	FC_ExN_3
23135	FC_ExN_3
3792	FC_ExN_3
202559	FC_ExN_3
3795	FC_ExN_3
9856	FC_ExN_3
9729	FC_ExN_3
9764	FC_ExN_3
57648	FC_ExN_3
57670	FC_ExN_3
25758	FC_ExN_3
57498	FC_ExN_3
55614	FC_ExN_3
26153	FC_ExN_3
55083	FC_ExN_3
111216275	FC_ExN_3
84063	FC_ExN_3
100874251	FC_ExN_3
64837	FC_ExN_3
7071	FC_ExN_3
8462	FC_ExN_3
11279	FC_ExN_3
80311	FC_ExN_3
339451	FC_ExN_3
11275	FC_ExN_3
64410	FC_ExN_3
114818	FC_ExN_3
114792	FC_ExN_3
257240	FC_ExN_3
283212	FC_ExN_3
57563	FC_ExN_3
5655	FC_ExN_3
3818	FC_ExN_3
83999	FC_ExN_3
338651	FC_ExN_3
200634	FC_ExN_3
3912	FC_ExN_3
55323	FC_ExN_3
9836	FC_ExN_3
197021	FC_ExN_3
753	FC_ExN_3
116842	FC_ExN_3
93273	FC_ExN_3
29094	FC_ExN_3
10186	FC_ExN_3
22998	FC_ExN_3
54923	FC_ExN_3
8825	FC_ExN_3
619434	FC_ExN_3
387111	FC_ExN_3
100499171	FC_ExN_3
114036	FC_ExN_3
144776	FC_ExN_3
100820709	FC_ExN_3
100505566	FC_ExN_3
283624	FC_ExN_3
100507629	FC_ExN_3
100507058	FC_ExN_3
643529	FC_ExN_3
100507632	FC_ExN_3
101927360	FC_ExN_3
284998	FC_ExN_3
643837	FC_ExN_3
101927590	FC_ExN_3
440900	FC_ExN_3
647107	FC_ExN_3
103724390	FC_ExN_3
100128946	FC_ExN_3
102723775	FC_ExN_3
254099	FC_ExN_3
100131138	FC_ExN_3
105373144	FC_ExN_3
100506119	FC_ExN_3
100996590	FC_ExN_3
100996665	FC_ExN_3
387978	FC_ExN_3
100505477	FC_ExN_3
101927487	FC_ExN_3
101927285	FC_ExN_3
101927438	FC_ExN_3
101928765	FC_ExN_3
101928167	FC_ExN_3
105373984	FC_ExN_3
284294	FC_ExN_3
401172	FC_ExN_3
101927009	FC_ExN_3
101929544	FC_ExN_3
109729131	FC_ExN_3
101927286	FC_ExN_3
105370425	FC_ExN_3
111082994	FC_ExN_3
101927087	FC_ExN_3
102724368	FC_ExN_3
101929596	FC_ExN_3
105378385	FC_ExN_3
102724834	FC_ExN_3
84894	FC_ExN_3
